validation_loss,timestamp,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,checkpoint_dir_name
515.8428955078125,1701921539,False,1,01f73010,2023-12-07_03-58-59,0.7565219402313232,0.7565219402313232,1030,afe3f6cc6de0,172.29.0.2,0.7565219402313232,1,
496.4362487792969,1701921540,False,2,01f73010,2023-12-07_03-59-00,0.713010311126709,1.4695322513580322,1030,afe3f6cc6de0,172.29.0.2,1.4695322513580322,2,
487.4732360839844,1701921541,False,3,01f73010,2023-12-07_03-59-01,0.7304010391235352,2.1999332904815674,1030,afe3f6cc6de0,172.29.0.2,2.1999332904815674,3,
484.3500671386719,1701921542,False,4,01f73010,2023-12-07_03-59-02,0.7350995540618896,2.935032844543457,1030,afe3f6cc6de0,172.29.0.2,2.935032844543457,4,
478.7463073730469,1701921542,False,5,01f73010,2023-12-07_03-59-02,0.7401754856109619,3.675208330154419,1030,afe3f6cc6de0,172.29.0.2,3.675208330154419,5,
476.1359558105469,1701921543,False,6,01f73010,2023-12-07_03-59-03,0.7372584342956543,4.412466764450073,1030,afe3f6cc6de0,172.29.0.2,4.412466764450073,6,
472.1197814941406,1701921544,False,7,01f73010,2023-12-07_03-59-04,0.7381823062896729,5.150649070739746,1030,afe3f6cc6de0,172.29.0.2,5.150649070739746,7,
473.9690856933594,1701921545,False,8,01f73010,2023-12-07_03-59-05,0.736353874206543,5.887002944946289,1030,afe3f6cc6de0,172.29.0.2,5.887002944946289,8,
471.5175476074219,1701921545,False,9,01f73010,2023-12-07_03-59-05,0.7379424571990967,6.624945402145386,1030,afe3f6cc6de0,172.29.0.2,6.624945402145386,9,
470.5561218261719,1701921546,False,10,01f73010,2023-12-07_03-59-06,0.716733455657959,7.341678857803345,1030,afe3f6cc6de0,172.29.0.2,7.341678857803345,10,
468.8292541503906,1701921547,False,11,01f73010,2023-12-07_03-59-07,0.7112529277801514,8.052931785583496,1030,afe3f6cc6de0,172.29.0.2,8.052931785583496,11,
467.8866882324219,1701921547,False,12,01f73010,2023-12-07_03-59-07,0.7047061920166016,8.757637977600098,1030,afe3f6cc6de0,172.29.0.2,8.757637977600098,12,
467.752685546875,1701921548,False,13,01f73010,2023-12-07_03-59-08,0.7040879726409912,9.461725950241089,1030,afe3f6cc6de0,172.29.0.2,9.461725950241089,13,
468.5547180175781,1701921549,False,14,01f73010,2023-12-07_03-59-09,0.704453706741333,10.166179656982422,1030,afe3f6cc6de0,172.29.0.2,10.166179656982422,14,
468.0014953613281,1701921550,False,15,01f73010,2023-12-07_03-59-10,0.7020165920257568,10.868196249008179,1030,afe3f6cc6de0,172.29.0.2,10.868196249008179,15,
466.5206604003906,1701921550,False,16,01f73010,2023-12-07_03-59-10,0.6976780891418457,11.565874338150024,1030,afe3f6cc6de0,172.29.0.2,11.565874338150024,16,
467.51678466796875,1701921551,False,17,01f73010,2023-12-07_03-59-11,0.7126696109771729,12.278543949127197,1030,afe3f6cc6de0,172.29.0.2,12.278543949127197,17,
466.37200927734375,1701921552,False,18,01f73010,2023-12-07_03-59-12,0.7023351192474365,12.980879068374634,1030,afe3f6cc6de0,172.29.0.2,12.980879068374634,18,
465.9837341308594,1701921552,False,19,01f73010,2023-12-07_03-59-12,0.7043266296386719,13.685205698013306,1030,afe3f6cc6de0,172.29.0.2,13.685205698013306,19,
465.6142272949219,1701921553,False,20,01f73010,2023-12-07_03-59-13,0.7064235210418701,14.391629219055176,1030,afe3f6cc6de0,172.29.0.2,14.391629219055176,20,
465.0656433105469,1701921554,False,21,01f73010,2023-12-07_03-59-14,0.705042839050293,15.096672058105469,1030,afe3f6cc6de0,172.29.0.2,15.096672058105469,21,
465.53741455078125,1701921555,False,22,01f73010,2023-12-07_03-59-15,0.7039134502410889,15.800585508346558,1030,afe3f6cc6de0,172.29.0.2,15.800585508346558,22,
464.4813537597656,1701921555,False,23,01f73010,2023-12-07_03-59-15,0.7053990364074707,16.50598454475403,1030,afe3f6cc6de0,172.29.0.2,16.50598454475403,23,
464.9271240234375,1701921556,False,24,01f73010,2023-12-07_03-59-16,0.7053966522216797,17.211381196975708,1030,afe3f6cc6de0,172.29.0.2,17.211381196975708,24,
464.53411865234375,1701921557,False,25,01f73010,2023-12-07_03-59-17,0.7079212665557861,17.919302463531494,1030,afe3f6cc6de0,172.29.0.2,17.919302463531494,25,
465.15838623046875,1701921557,False,26,01f73010,2023-12-07_03-59-17,0.7068116664886475,18.62611413002014,1030,afe3f6cc6de0,172.29.0.2,18.62611413002014,26,
465.2397766113281,1701921558,False,27,01f73010,2023-12-07_03-59-18,0.7065458297729492,19.33265995979309,1030,afe3f6cc6de0,172.29.0.2,19.33265995979309,27,
464.8176574707031,1701921559,False,28,01f73010,2023-12-07_03-59-19,0.7044413089752197,20.03710126876831,1030,afe3f6cc6de0,172.29.0.2,20.03710126876831,28,
464.5304870605469,1701921559,False,29,01f73010,2023-12-07_03-59-19,0.7023332118988037,20.739434480667114,1030,afe3f6cc6de0,172.29.0.2,20.739434480667114,29,
464.544921875,1701921560,False,30,01f73010,2023-12-07_03-59-20,0.7050533294677734,21.444487810134888,1030,afe3f6cc6de0,172.29.0.2,21.444487810134888,30,
464.7860107421875,1701921561,False,31,01f73010,2023-12-07_03-59-21,0.706287145614624,22.15077495574951,1030,afe3f6cc6de0,172.29.0.2,22.15077495574951,31,
464.0948791503906,1701921562,False,32,01f73010,2023-12-07_03-59-22,0.7012205123901367,22.85199546813965,1030,afe3f6cc6de0,172.29.0.2,22.85199546813965,32,
464.39434814453125,1701921562,False,33,01f73010,2023-12-07_03-59-22,0.7051982879638672,23.557193756103516,1030,afe3f6cc6de0,172.29.0.2,23.557193756103516,33,
464.1885986328125,1701921563,False,34,01f73010,2023-12-07_03-59-23,0.7051355838775635,24.26232933998108,1030,afe3f6cc6de0,172.29.0.2,24.26232933998108,34,
465.16766357421875,1701921564,False,35,01f73010,2023-12-07_03-59-24,0.7031614780426025,24.96549081802368,1030,afe3f6cc6de0,172.29.0.2,24.96549081802368,35,
464.77313232421875,1701921564,False,36,01f73010,2023-12-07_03-59-24,0.7021512985229492,25.66764211654663,1030,afe3f6cc6de0,172.29.0.2,25.66764211654663,36,
465.5549621582031,1701921565,False,37,01f73010,2023-12-07_03-59-25,0.7049129009246826,26.372555017471313,1030,afe3f6cc6de0,172.29.0.2,26.372555017471313,37,
464.44464111328125,1701921566,False,38,01f73010,2023-12-07_03-59-26,0.7053186893463135,27.077873706817627,1030,afe3f6cc6de0,172.29.0.2,27.077873706817627,38,
463.57415771484375,1701921567,False,39,01f73010,2023-12-07_03-59-27,0.7029168605804443,27.78079056739807,1030,afe3f6cc6de0,172.29.0.2,27.78079056739807,39,
464.01568603515625,1701921567,False,40,01f73010,2023-12-07_03-59-27,0.7049834728240967,28.485774040222168,1030,afe3f6cc6de0,172.29.0.2,28.485774040222168,40,
464.62225341796875,1701921568,False,41,01f73010,2023-12-07_03-59-28,0.7059378623962402,29.191711902618408,1030,afe3f6cc6de0,172.29.0.2,29.191711902618408,41,
464.2326965332031,1701921569,False,42,01f73010,2023-12-07_03-59-29,0.7018964290618896,29.893608331680298,1030,afe3f6cc6de0,172.29.0.2,29.893608331680298,42,
464.5267333984375,1701921569,False,43,01f73010,2023-12-07_03-59-29,0.7037889957427979,30.597397327423096,1030,afe3f6cc6de0,172.29.0.2,30.597397327423096,43,
464.6838073730469,1701921570,False,44,01f73010,2023-12-07_03-59-30,0.7037606239318848,31.30115795135498,1030,afe3f6cc6de0,172.29.0.2,31.30115795135498,44,
